query,position,title,body,posted,source,link
Entretenimiento,45,Entretenimiento en US,"'Los Machado. Retrato de familia': la fraternidad de Manuel y Antonio que 
los desmonta como símbolos de las dos Españas · Amalia Bulnes · Waldo de 
los Ríos, a...",23 may 2024,EL PAÍS,https://elpais.com/us/entretenimiento/
Entretenimiento,46,Entre la cultura y el adictivo entretenimiento,"La cultura no rechaza la diversión. La superficialidad, en cambio, sí es 
peligrosa. Nos atonta. Puede llegar a dejar fuera de juego a toda...",Hace 1 semana,El Periódico de España,https://www.epe.es/es/abril/20241012/cultura-entretenimiento-superficialidad-periodismo-cultural-alex-salmon-articulo-109147071
Entretenimiento,47,"Ángela Aguilar revela que ella y Christian Nodal no le rompieron el corazón 
a nadie","Watch Telemundo Entretenimiento highlight: Ángela Aguilar revela que ella y 
Christian Nodal no le rompieron el corazón a nadie - NBC.com.",Hace 2 días,NBC,https://www.nbc.com/telemundo-entretenimiento/video/angela-aguilar-revela-que-ella-y-christian-nodal-no-le-rompieron-el-corazon-a-nadie/1729267948750140
Entretenimiento,48,"TV3, a por el gran entretenimiento más allá de 'Eufòria': la importancia de 
'Zenit'","TV3 apuesta por un nuevo formato de gran entretenimiento para la noche de 
los viernes. Tras el arrollador éxito de 'Eufòria' durante sus...",Hace 2 semanas,e-noticies.cat,https://es.e-noticies.cat/tveo/noticias/tv3-por-gran-entretenimiento-mas-alla-euforia-importancia-zenit
Entretenimiento,49,Así reaccionó el mundo del entretenimiento a la muerte de Liam Payne,"Figuras como Paris Hilton, Charlie Puth y Zedd, han compartido sus 
condolencias a través de sus redes sociales.",Hace 4 días,Infobae,https://www.infobae.com/entretenimiento/2024/10/17/asi-reacciono-el-mundo-del-entretenimiento-a-la-muerte-de-liam-payne/
Entretenimiento,50,"Zalando e Ikea se refuerzan en el entretenimiento con sus patrocinios de 
podcasts","Zalando e Ikea se refuerzan en el entretenimiento con sus patrocinios de 
podcasts · Zalando repite como patrocinador oficial en la cuarta...",Hace 4 semanas,Reason Why,https://www.reasonwhy.es/actualidad/zalando-ikea-refuerzan-entretenimiento-patrocinio-podcasts
Entretenimiento,51,,,,,/search?q=Entretenimiento&sca_esv=3830138d5daf0584&hl=es&gl=ES&source=lnms&sa=X&ved=0ahUKEwjGusSu1J-JAxV4CjQIHT7oEQg4MhDSlAkIEw
Entretenimiento,52,,,,,/search?q=Entretenimiento&sca_esv=3830138d5daf0584&hl=es&gl=ES&udm=2&source=lnms&sa=X&ved=0ahUKEwjGusSu1J-JAxV4CjQIHT7oEQg4MhDSlAkIFQ
Entretenimiento,53,,,,,/search?q=Entretenimiento&sca_esv=3830138d5daf0584&hl=es&gl=ES&udm=7&source=lnms&sa=X&ved=0ahUKEwjGusSu1J-JAxV4CjQIHT7oEQg4MhDSlAkIFw
Entretenimiento,54,,,,,
Entretenimiento,55,,,,,https://maps.google.es/maps?q=Entretenimiento&hl=es&gl=ES&um=1&ie=UTF-8&ved=1t:200715&ictx=111
Entretenimiento,56,,,,,/search?q=Entretenimiento&sca_esv=3830138d5daf0584&hl=es&gl=ES&tbm=bks&source=lnms&sa=X&ved=0ahUKEwjGusSu1J-JAxV4CjQIHT7oEQg4MhDSlAkIHQ
Entretenimiento,57,,,,,https://www.google.com/finance?sa=X&ved=0ahUKEwjGusSu1J-JAxV4CjQIHT7oEQg4MhDSlAkIHw
Entretenimiento,58,"Los nominados a la categoría ‘Entretenimiento by Dulcesol’ de los ‘GenZ 
Awards 2024’: ¡vota a tu favorito!",,,Divinity,https://www.divinity.es/genzawards/entretenimiento/20241008/nominados-entretenimiento-genz-awards_18_013635143.html?amp=true
Entretenimiento,59,"TV3, a por el gran entretenimiento más allá de 'Eufòria': la importancia de 
'Zenit'",,,e-noticies.cat,https://es.e-noticies.cat/tveo/noticias/tv3-por-gran-entretenimiento-mas-alla-euforia-importancia-zenit
Entretenimiento,60,"La primera edición de Elda Shopping Night llenará las calles de la ciudad 
de comercio, animación, música y entretenimiento",,,Ayuntamiento de Elda,https://www.elda.es/la-primera-edicion-de-elda-shopping-night-llenara-las-calles-de-la-ciudad-de-comercio-animacion-musica-y-entretenimiento/
Entretenimiento,61,"Sabor, innovación y entretenimiento en Madrid Cocktail Week",,,Madrid365,https://madrid365.es/cultura/sabor-innovacion-y-entretenimiento-en-madrid-cocktail-week-20241015-0712/amp/
Entretenimiento,62,Así reaccionó el mundo del entretenimiento a la muerte de Liam Payne,,,Infobae,https://www.infobae.com/entretenimiento/2024/10/17/asi-reacciono-el-mundo-del-entretenimiento-a-la-muerte-de-liam-payne/?outputType=amp-type
Entretenimiento,63,"Zalando e Ikea se refuerzan en el entretenimiento con sus patrocinios de 
podcasts",,,Reason Why,https://www.reasonwhy.es/actualidad/zalando-ikea-refuerzan-entretenimiento-patrocinio-podcasts
Entretenimiento,64,"Telefónica estrena Espacio Movistar: tecnología, entretenimiento y legado 
en el corazón de Madrid",,,Monarquía Confidencial,https://monarquia.elconfidencialdigital.com/articulo/espana/telefonica-estrena-espacio-movistar-tecnologia-entretenimiento-legado-corazon-madrid/20241003103855129970.amp.html
Entretenimiento,65,"Watch Telemundo Entretenimiento Clip: Yailín 'La Más Viral' tiene una 
revelación y comparte profunda reflexión",,,NBC,https://www.nbc.com/telemundo-entretenimiento/video/yailin-la-mas-viral-tiene-una-revelacion-y-comparte-profunda-reflexion/1729370447822350
Entretenimiento,66,"'¿Quién es la Máscara? 2024', el reality show que comienza este domingo",,,Us Weekly,https://www.usmagazine.com/enespanol/entretenimiento/quien-es-la-mascara-2024-el-reality-show-que-comienza-este-domingo/
Entretenimiento,67,"Opciones en streaming para un fin de semana cargado de emociones y 
entretenimiento",,,Infobae,https://www.infobae.com/inhouse/2024/10/18/opciones-en-streaming-para-un-fin-de-semana-cargado-de-emociones-y-entretenimiento/?outputType=amp-type
Deportes,1,Más de uno Sevilla deportes 21/10/2024,"Los deportes de Sevilla. Más de uno Sevilla deportes 21/10/2024. El deporte 
sevillano con Carlos Hidalgo y José Manuel Jiménez.",hace 47 minutos,Onda Cero,https://www.ondacero.es/emisoras/andalucia/sevilla/audios-podcast/mas-de-uno/mas-uno-sevilla-deportes-21102024_20241021671656d6afcb530001bd8152.html
Deportes,2,"María Xiao: ""Estoy acostumbrada a que me digan que no soy española""","La palista del UCAM Cartagena ha logrado dos históricas medallas en el 
Europeo de linz.",hace 3 minutos,Marca.com,https://www.marca.com/otros-deportes/2024/10/21/maria-xiao-acostumbrada-me-digan-espanola.html
Deportes,3,Noticias Deportes 16:00 (21/10/24),"El Real Madrid entrena a esta hora de cara al partido que disputa mañana 
ante el Borusia Dortmund en la tercera jornada de la Liga de...",hace 6 minutos,Onda Cero,https://www.ondacero.es/deportes/ultimas-noticias/noticias-deportes-1600-211024_2024102167166082afcb530001bd8ac4.html
Deportes,4,Giuliano Simeone rescata al Atlético del pozo,"El hijo del técnico propicia la remontada de los rojiblancos ante el 
Leganés al asistir a Griezmann en el segundo tanto en el duelo en el...",hace 21 horas,EL PAÍS,https://elpais.com/deportes/futbol/2024-10-20/giuliano-simeone-rescata-al-atletico-del-pozo.html
Deportes,5,De Botín a Musk: los deportes favoritos de los altos directivos,"Del 'running' al golf, presidentes y consejeros delegados hacen ejercicio 
por ocio y bienestar profesional. Las agendas están muy apretadas,...",Hace 2 días,Expansión,https://www.expansion.com/directivos/deporte-negocio/2024/10/19/67125a72468aebd3168b45ab.html
Deportes,6,«En este deporte un accidente puede llegar a ser mortal»,"Mikel Echegaray (Donostia, 1987) es el actual ganador del Mundial de Street 
Luge –disputado el pasado mes de febrero en Tortoreto (Italia)–,...",hace 9 horas,El Diario Vasco,https://www.diariovasco.com/deportes/mas-deportes/deporte-accidente-puede-llegar-mortal-20241021064455-nt.html
Deportes,7,"DEPORTES COPE EN LEÓN, BIERZO Y VILLABLINO | 21 OCT 2024 | 15:25H","-Sendos empates, 1-1, de la Cultural y de la Ponferradina, en la novena 
jornada del Grupo 1 de Primera Federación (Comentario de Raúl...",hace 32 minutos,COPE,https://www.cope.es/emisoras/castilla-y-leon/leon-provincia/leon/deportes-leon/audios/deportes-cope-leon-bierzo-y-villablino-21-oct-2024-15-25h-20241021_3031843.html
Deportes,8,Cuentas récord en Política Social y Deportes en 2025,"El Concello eleva en 1,5 millones de euros las partidas de bienestar y 
clubes e instalaciones deportivas: «Ocupan un lugar importantísimo»",Hace 1 día,Faro de Vigo,https://www.farodevigo.es/gran-vigo/2024/10/20/cuentas-record-politica-social-deportes-109819912.html
Deportes,9,"La Concejalía de Deportes renueva las pistas de pádel del Polideportivo 
Municipal","El cambio del césped y la mejora de la iluminación con sistemas LED de bajo 
consumo ha supuesto una inversión de 12.000 euros.",hace 3 horas,Cadena SER,https://cadenaser.com/comunitat-valenciana/2024/10/21/la-concejalia-de-deportes-renueva-las-pistas-de-padel-del-polideportivo-municipal-radio-villena/
Deportes,10,"El deporte femenino y la importancia de los patrocinadores para Gisela 
Pulido: ""Estamos rompiendo barreras""","Gisela Pulido señaló la importancia que tienen los patrocinadores en 
deportes minoritarios y la evolución del deporte femenino.",hace 6 horas,ElDesmarque,https://www.eldesmarque.com/otros-deportes/20241021/gisela-pulido-salto-deporte-femenino-importancia-patrocinadores_300472536.html
Deportes,11,"Diputación destina 280.000 euros para impulsar el deporte en la provincia 
con ayudas a federaciones y a eventos deportivos","El vicepresidente I de la Diputación de Granada, Nicolás Navarro, y el 
diputado de Deportes e Instalaciones Deportivas, Eric Escobedo,...",hace 4 horas,Diputación de Granada,https://www.dipgra.es/comunicacion/comunicacion-y-prensa/noticias/Diputacion-destina-280.000-euros-para-impulsar-el-deporte-en-la-provincia-con-ayudas-a-federaciones-y-a-eventos-deportivos/
Deportes,12,"Las consejerías de Sanidad y de Educación, Cultura y Deportes colaborarán 
en el desarrollo del adiestramiento de estudiantes de Formación Profesional","El alumnado podrá desarrollar su formación en las Gerencias de Atención 
Integrada, de Atención Especializada, de Atención Primaria,...",hace 3 horas,Gobierno de Castilla-La Mancha,https://www.castillalamancha.es/actualidad/notasdeprensa/las-consejer%C3%ADas-de-sanidad-y-de-educaci%C3%B3n-cultura-y-deportes-colaborar%C3%A1n-en-el-desarrollo-del
Deportes,13,"OFICIAL| ‘ElPozo al Cole’, un encuentro intercentros en Murcia con el 
refuerzo de las concejalías Educación y Deportes","ElPozo Murcia Costa Cálida FS y el Ayuntamiento de Murcia llevan el deporte 
y los valores a los colegios con 'ElPozo al Cole'.",hace 2 horas,ElPozo Murcia,https://www.elpozomurcia.com/oficial-elpozo-al-cole-un-encuentro-intercentros-en-murcia-con-el-refuerzo-de-las-concejalias-educacion-y-deportes/
Deportes,14,"Aleix Rom deja su cargo en los Servicios Territoriales de Deportes de 
Tarragona","Rom es concejal del Ayuntamiento de Cambrils y está al frente de Hacienda, 
Compras y Contratación.",hace 5 horas,diarimes.com,https://www.diarimes.com/es/camp-tarragona/241021/aleix-rom-deja-cargo-servicios-territoriales-deportes-tarragona_154184.html
Deportes,15,Deportes Extremadura en la onda (21/10/2024),"Repaso de lo sucedido el fin de semana en el deporte en la región, hablamos 
con Daniel Carreras, entrenador del Miralvalle Plasencia y mucho...",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/extremadura/deportes/deportes-extremadura-onda-21102024_2024102167165210e2e54f000187e607.html
Deportes,16,DEPORTES EN COPE EN ÁVILA | 21 OCT 2024 | 15:25,"Hoy en Deportes en Mediodía COPE en Ávila repasamos los resultados de los 
partidos de este fin de semana de los equipos abulenses.",hace 45 minutos,COPE,https://www.cope.es/emisoras/castilla-y-leon/avila-provincia/avila/deportes-cope-avila/audios/deportes-cope-avila-21-oct-2024-20241021_3031616.html
Deportes,17,Deportes Más de uno Extremadura (21/10/2024),"Repaso de las noticias deportivas del fin de semana en nuestra región. 
David Cerrato. Extremadura | 21.10.2024 13:46.",hace 2 horas,Onda Cero,https://www.ondacero.es/emisoras/extremadura/deportes/deportes-mas-uno-extremadura-21102024_2024102167163efa596dfb0001cbc4a0.html
Deportes,18,DEPORTES EN COPE DE LA SIERRA | 21 OCT 2024 | 15:25H,"El Villalba vence por 1-2 en el Virgen del Val del Henares y empate a un 
gol entre el Torrejón y el Galapagar en la jornada 7 de Tercera...",hace 40 minutos,COPE,https://www.cope.es/emisoras/comunidad-de-madrid/madrid-provincia/villalba/audios/deportes-cope-sierra-21-oct-2024-15-25h-20241021_3031834.html
Deportes,19,La Rioja en la onda DEPORTES 21/10/2024,"La Tertulia con Felipe Royo, Enrique Martínez, Quique Casas, Gonzalo 
Salazar, José Manuel León y Ricardo Quintanar.",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/rioja/rioja/audios-podcast/onda-deportiva-la-rioja/rioja-onda-deportes-21102024_20241021671651a0afcb530001bd7b91.html
Deportes,20,DEPORTES COPE EN SALAMANCA | 21 OCT 2024 | 15:25H,"El Salamanca suma 1 punto ante el líder, el Numancia. Empate que sabe a 
poco para Unionistas en Urritxe. El Guijuelo cae ante el Compostela.",hace 50 minutos,COPE,https://www.cope.es/emisoras/castilla-y-leon/salamanca-provincia/salamanca/deportes-cope-en-salamanca/audios/deportes-cope-salamanca-21-oct-2024-15-25h-20241021_3031573.html
Deportes,21,Deportes Mediodía Valencia 21/10/2024,"Programa con toda la información deportiva en la provincia de Valencia que 
se emite cada día, de lunes a viernes, a las 13:30 horas.",hace 2 horas,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/valencia/audios-podcast/onda-deportiva-valencia/deportes-mediodia-valencia-21102024_20241021671641e1afcb530001bd6377.html
Deportes,22,Deportes | Canarias En La Onda | Lunes 21/10/2024,"Previa del Valencia- Las Palmas, y entrevista a Armide Soliveres, campeón 
del mundo de Bodyboard. Toda la información del deporte en...",hace 52 minutos,Onda Cero,https://www.ondacero.es/emisoras/canarias/las-palmas/audios-podcast/canarias-onda/deportes-canarias-onda-lunes-21102024_20241021671655bd596dfb0001cbe64b.html
Deportes,23,Deportes del lunes Marina Baixa (21/10/2024),"Todo el deporte de la Marina Baixa, con Antonio García Sancho.",hace 2 horas,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/marina-baixa/deportes/deportes-lunes-marina-baixa-21102024_2024102167164013e2e54f000187c836.html
Deportes,24,Noticias Deportes 14:00 (21/10/24),"El Barcelona arrasa al Sevilla antes de medirse al Bayern en Champions y al 
Real Madrid en el Clásico liguero. Los de Ancelotti reciben...",hace 2 horas,Onda Cero,https://www.ondacero.es/deportes/noticias-deportes-1400-211024_20241021671648b0afcb530001bd6fe4.html
Deportes,25,El deporte que madruga (21/10/24),"El Barça goleó al Sevilla (5-1) y llegará al Clásico de Chamartín con tres 
puntos de ventaja sobre el Real Madrid. Volvió a jugar Gavi y el...",hace 8 horas,Onda Cero,https://www.ondacero.es/deportes/deporte-que-madruga-211024_202410216715ef33e2e54f00018765d5.html
Deportes,26,"ARANJUEZ ACOGERÁ POR SEGUNDO AÑO CONSECUTIVO LA GALA ANUAL DEL DEPORTE DE 
LA FEDERACIÓN MADRILEÑA DE KICKBOXING Y MUAYTHAI (FEMAKM)","ARANJUEZ ACOGERÁ POR SEGUNDO AÑO CONSECUTIVO LA GALA ANUAL DEL DEPORTE DE 
LA FEDERACIÓN MADRILEÑA DE KICKBOXING Y MUAYTHAI (FEMAKM).",hace 4 horas,Ayuntamiento del Real Sitio y Villa de Aranjuez,https://www.aranjuez.es/actualidad/aranjuez-acogera-por-segundo-ano-consecutivo-la-gala-anual-del-deporte-de-la-federacion-madrilena-de-kickboxing-y-muaythai-femakm/
Deportes,27,"Emma Antón y Daniel Lara, campeones regionales de tenis en categoría alevín","Se impusieron en las finales disputadas este domingo en el Complejo de 
Deportes de Raqueta del Ayuntamiento de Daimiel. Daimiel Noticias.",hace 2 horas,Ayuntamiento Daimiel,https://www.daimiel.es/es/noticias/deportes/emma-anton-y-daniel-lara-campeones-regionales-de-tenis-en-categoria-alevin
Deportes,28,"El empresario compostelano Vicente Caneda Antelo, de Deportes Caneda, 
elegido Autónomo del Año en Galicia","Recibirá el galardón el próximo 9 de noviembre en una gala que se celebra 
en Sanxenxo.",hace 1 hora,El Correo Gallego,https://www.elcorreogallego.es/santiago/2024/10/21/vicente-caneda-antelo-deportes-caneda-autonomo-ano-galicia-109961671.html
Deportes,29,"Deportes - Ferrari consigue el 1 – 2 en Austin y la temporada de F1 sigue 
abierta","La escudería de Maranello sorprendió en el calor de Texas al conseguir el 
triunfo con el piloto Charles Leclerc y el segundo lugar con el...",hace 25 minutos,France 24,https://www.france24.com/es/programas/deportes/20241021-deportes-ferrari-f1-leclerc-verstappen
Deportes,30,"El Consejo Rector del Patronato Municipal de Deportes aprueba las ayudas 
individuales a los deportistas locales","El concejal de Deportes, Pau Beltrán, ha lamentado que el Partido 
Socialista no apoyara en el Consejo Rector estas nuevas ayudas,...",hace 2 horas,MiCiudadReal.es,https://www.miciudadreal.es/2024/10/21/el-consejo-rector-del-patronato-municipal-de-deportes-aprueba-las-ayudas-individuales-a-los-deportistas-locales/
Deportes,31,Tarazona recibe un nuevo premio por su apoyo al deporte,"El Consejo Superior de Deportes distinguirá a Tarazona el 15 de noviembre 
en Madrid por su participación en la Semana Europea del Deporte...",hace 4 horas,Tudela Hoy,https://www.tudelahoy.com/articulo/deportes/tarazona-recibe-nuevo-premio-apoyo-deporte/20241021114641049651.html
Deportes,32,"Más de un centenar de futbolistas se planta ante Arabia Saudí y pide a la 
FIFA que rompa el acuerdo de patrocinio con la petrolera Aramco","Jugadoras de 24 países envían una carta a Infantino en la que denuncian que 
el régimen saudí “oprime sistemáticamente” a las mujeres y la...",hace 10 horas,EL PAÍS,https://elpais.com/deportes/futbol/2024-10-21/mas-de-un-centenar-de-futbolistas-se-planta-ante-arabia-saudi-y-pide-a-la-fifa-que-rompa-el-acuerdo-de-patrocinio-con-la-petrolera-aramco.html
Deportes,33,El Lexus para los amantes del aire libre y los deportes en la naturaleza,"El NX Overtrail llega con una serie de innovaciones que lo destacan del 
resto de la gama NX, y añaden a esta un enfoque más allroad,...",hace 4 horas,castellonaldia.elmundo.es,https://castellonaldia.elmundo.es/motor/el-lexus-para-los-amantes-del-aire-libre-y-los-deportes-en-la-naturaleza-BF21531044
Deportes,34,Alex Yee Campeón del Mundo de triatlón en Torremolinos,"El malagueño Alberto González acabó en la decimonovena posición y entra en 
el Top 20 de la competición.",hace 3 horas,Cadena SER,https://cadenaser.com/andalucia/2024/10/21/alex-yee-campeon-del-mundo-de-triatlon-en-torremolinos-ser-malaga/
Deportes,35,"Emoción y reconocimiento en la VIII Gala del Deporte de La Puebla de 
Alfindén","Se celebró el pasado viernes, 18 de octubre, en la Sala Miguel Fleta. VIII 
Gala del Deporte. Foto de familia de nominados y premiados.",hace 7 horas,Ayuntamiento La Puebla de Alfinden,https://lapuebladealfinden.es/emocion-y-reconocimiento-en-la-viii-gala-del-deporte-de-la-puebla-de-alfinden/
Deportes,36,"DEPORTES | Alexis Martín y Raquel Rivero superan la exigencia de Santa Cruz 
Extreme 2025","EBFNoticias |. Alexis Martín y Raquel Rivero reinaron en la prueba más 
larga de la Santa Cruz Extreme que celebró este fin de semana su...",hace 9 horas,Elblogoferoz,https://www.elblogoferoz.com/2024/10/21/deportes-alexis-martin-y-raquel-rivero-superan-la-exigencia-de-santa-cruz-extreme-2025/
Deportes,37,Noticias Deportes 12:00 (21/10/24),"Duelo entre penúltimo y último de la clasificación en Mestalla para cerrar 
la décima jornada de Liga. El Real Madrid prepara su partido de...",hace 4 horas,Onda Cero,https://www.ondacero.es/deportes/ultimas-noticias/noticias-deportes-1200-211024_2024102167162944e2e54f000187a61b.html
Deportes,38,Deporte y convivencia entre los escolares con la actividad ‘ElPozo al Cole’,"Tres jugadores del primer equipo de ElPozo Murcia Costa Cálida se 
desplazarán a un centro de referencia, donde impartirán los ejercicios a...",hace 2 horas,COPE,https://www.cope.es/emisoras/region-de-murcia/murcia-provincia/murcia-san-javier/deportes-cope-en-murcia/cronica/deporte-y-convivencia-escolares-actividad-elpozo-cole-20241021_3031744.html
Deportes,39,"Las notas de la semana del deporte: sobresaliente para Oyarzabal y suspenso 
para Marc Trilles","Valoración que realizan los periodistas de la sección de Deportes de EL 
DIARIO VASCO sobre la actuación de los equipos y los deportistas a...",hace 7 horas,El Diario Vasco,https://www.diariovasco.com/deportes/mas-deportes/notas-semana-deporte-sobresaliente-oyarzabal-suspenso-marc-20241021085227-nt.html
Deportes,40,Una danza colectiva,"En un artículo de opinión, Héctor Bellerín reivindica el fútbol como un 
arte, una manera de autoexpresarse en un ejercicio colectivo.",hace 11 horas,EL PAÍS,https://elpais.com/deportes/futbol/2024-10-21/una-danza-colectiva.html
Deportes,41,Carlos Contreras Legaspi (Periodista de ESPN Deportes): El momento indicado,"Pocas veces una disciplina ha tenido una oportunidad de introducirse de 
forma tan súbita, logrando abrir espacios en medios de relevancia...",hace 7 horas,ABC,https://www.abc.es/deportes/mma/carlos-contreras-legaspi-periodista-de-espn-deportes-momento-indicado-20241020185128-nt.html
Deportes,42,"Alcaraz, Djokovic, el respeto a Nadal: el deporte son estos gestos no el 
odio","4 de febrero de 1993, los aficionados del Boston Garden se ponían de pie 
por dos razones: para ver mejor lo que pasaba en el centro de la...",hace 6 horas,Marca.com,https://www.marca.com/otros-deportes/opinion/2024/10/21/alcaraz-djokovic-respeto-nadal-deporte-son-gestos-odio.html
Deportes,43,"Así es BreakPoint, primera tienda especializada en deportes de raqueta en 
Pontevedra","Abrió sus puertas con gran acogida el pasado 14 de septiembre en pleno 
centro de Pontevedra ▻ La atención personalizada y su sistema de...",hace 8 horas,Diario de Pontevedra,https://www.diariodepontevedra.es/gl/articulo/deporte-local-pontevedra/breakpoint-padel-pontevedra/202410210800001324948.html
Deportes,44,"Una avería apea del podio de la Superprestige a Felipe Orts, aunque logra 
otro Top Ten","El ciclista vilero también sufrió una caída por un empujón involuntario en 
la prueba del jueves.",hace 3 horas,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/marina-baixa/deportes/averia-apea-podio-superprestige-felipe-orts-aunque-logra-otro-top-ten_2024102167163e3f596dfb0001cbc38d.html
Deportes,45,Conclusión del XXIV Trofeo Casas Novas,"Más de 205 caballos fueron matriculados, y participaron más de 217 jinetes 
y amazonas gallegos. El Centro Hípico Casas Novas recibió la...",hace 3 horas,Diario de Arteixo,https://www.eldiariodearteixo.com/articulo/deportes/xxiv-trofeo-casas-novas-prepara-final/20241021132446013067.html
Deportes,46,Crónica Deportiva: Cal y arena,"El Rinconada trabajó a destajo para doblegar a un correoso Puebla y, en los 
minutos finales, encontró el premio del gol; el San José hizo lo...",hace 2 horas,Ayuntamiento de La Rinconada,https://www.larinconada.es/es/noticias/fototeca/3084/cronica-deportiva-cal-y-arena
Deportes,47,"Gianluca Ardenghi gana el Torneo de Ciudad Real en un gran duelo con 
Matthew Riddall",Es el líder de cara al Torneo Final 2024 en Elche el 30 de noviembre.,hace 3 horas,Marca.com,https://www.marca.com/otros-deportes/2024/10/21/gianluca-ardenghi-gana-torneo-ciudad-real-gran-duelo-matthew-riddall.html
Deportes,48,"Para comer, Osasuna","Atención a los horarios de La Liga que señala 3 partidos consecutivos de 
los rojillos a las 14 horas.",hace 3 horas,Cadena SER,https://cadenaser.com/navarra/2024/10/21/para-comer-osasuna-radio-pamplona/
Deportes,49,Plan de trabajo del primer equipo (21/10 - 27/10),"Linares Deportivo - UCAM Murcia CF, domingo a las 12h. Lunes, 21/10/2024 - 
12:59. Compartir artículo. Share icon. Twitter · Facebook share · WhatsApp.",hace 3 horas,UCAM Deportes,https://www.ucamdeportes.com/ucamcf/noticias/plan-de-trabajo-del-primer-equipo-2110-2710
Deportes,50,No tenemos ni p*** idea,"El documental sobre Luis Enrique es un trabajo tenso y feliz atravesado por 
sus minutos finales, donde se muestra a un superviviente que ha...",hace 11 horas,EL PAÍS,https://elpais.com/deportes/futbol/2024-10-21/no-tenemos-ni-p-idea.html
Deportes,51,32º Open Sevilla de Tenis Memorial Ricardo Villena,"La cordobesa María José Luque logra el título en la cita del circuito IBP 
Tenis de tierra batida del Club Náutico Sevilla ante la 'gaditana'...",hace 8 horas,IMD Sevilla,https://imd.sevilla.org/noticias/32o-open-sevilla-de-tenis-memorial-ricardo-villena-1
Deportes,52,“Estamos mejorando cada partido. Tenemos que seguir y no acomodarnos”,"El UCAM Murcia volvió a ganar en casa ante el Casademont Zaragoza con una 
nueva actuación de Dylan Ennis que ha empezado la temporada en muy...",hace 2 horas,UCAM Deportes,https://www.ucamdeportes.com/ucamcb/noticias/estamos-mejorando-cada-partido-tenemos-que-seguir-y-no-acomodarnos
Deportes,53,"La marbellí Pilar Montero, bronce en el Europeo y plata en la Copa del Mundo","La marbellí Pilar Montero ha logrado la medalla de bronce en elVIII 
Campeonato de Europa de Parapente de Precisión, en Gjirokaster (Albania)...",hace 5 horas,Marbella24horas,https://www.marbella24horas.es/deportes/la-marbelli-pilar-montero-bronce-en-el-europeo-y-plata-en-la-copa-del-mundo-39090
Deportes,54,"Miriam Casillas hace historia en la final de las Series Mundiales de 
Triatlón","Histórico resultado para la extremeña Miriam Casillas García que cruzando 
la línea de meta en la quinta posición en Torremolinos se ha...",hace 4 horas,Onda Cero,https://www.ondacero.es/emisoras/extremadura/deportes/miriam-casillas-hace-historia-final-series-mundiales-triatlon_2024102167162792e2e54f000187a3c7.html
Deportes,55,"Unos 74 centros de Gran Canaria y Fuerteventura se incorporan al proyecto 
SUMA","Con la colaboración del Club Baloncesto Gran Canaria, esta iniciativa de la 
Consejería de Educación fomenta la inclusión social y el...",hace 4 horas,La Provincia,https://www.laprovincia.es/deportes-canarias/2024/10/21/74-centros-gran-canaria-fuerteventura-109943366.html
Deportes,56,Una jugada que trae cola,"El penalti señalado a Albiol, a instancias del VAR, levantó una polémica 
que, no se descarta, puedan acarrear algún castigo en forma de...",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/castellon/deportes/jugada-que-trae-cola_2024102167164e91afcb530001bd7781.html
Deportes,57,"Gonzalo Miró, de los platós a los despachos de televisión: ficha por el 
gigante Banijay como director de su división de deportes","El conglomerado audiovisual integra productoras tan potentes como Zeppelin, 
Cuarzo, Diagonal, Gestmusic o Shine; Gonzalo Miró defiende a...",hace 6 horas,El Economista,https://www.eleconomista.es/informalia/television/noticias/13042812/10/24/gonzalo-miro-cambia-los-platos-de-television-por-los-despachos-ficha-por-el-gigante-banijay-como-director-de-su-division-de-deportes.html
Deportes,58,"Consulta aquí los resultados deportivos del fin de semana para los equipos 
extremeños","Empate del Mérida, derrotas de Don Benito, Coria, Cacereño y empate del 
Villanovense. En tercera, derrota del Badajoz y en baloncesto...",hace 12 horas,Onda Cero,https://www.ondacero.es/emisoras/extremadura/deportes/consulta-aqui-resultados-deportivos-fin-semana-equipos-extremenos_202410216715bfd8e2e54f0001874b5e.html
Deportes,59,Programación en RTVE Play de deportes hasta 27 de octubre de 2024,"El mejor deporte se sigue emitiendo en RTVE Play. Fútbol, baloncesto y 
natación te esperan en la plataforma de vídeo on demand esta semana,...",Hace 1 día,RTVE.es,https://www.rtve.es/television/20241020/programacion-deportes-gratis-rtve-play-semana-del-21-27-octubre-2024/16291648.shtml
Deportes,60,El femenino del CV Xàtiva suma sus primeros puntos,"El AHORA Vóley Xàtiva femenino de la liga de plata española disfrutó de una 
gran victoria contra el AVG Almería por 3-2...",hace 6 horas,Cadena SER,https://cadenaser.com/comunitat-valenciana/2024/10/21/el-femenino-del-cv-xativa-suma-sus-primeros-puntos-radio-xativa/
