query,position,title,body,posted,source,link
Política,4,"La política exterior, el pariente pobre","A pesar de que, en desaforadas palabras de Donald Trump, la elección de 
Kamala Harris como presidenta de Estados Unidos supondría el...",hace 6 horas,La Vanguardia,https://www.lavanguardia.com/internacional/20241021/10037269/politica-exterior-pariente-pobre.html
Política,5,"Ayuso rechaza reunirse con Sánchez en Moncloa tras las ""gravísimas 
acusaciones"" lanzadas por el presidente sobre ella y su pareja",,,El Mundo,https://www.elmundo.es/madrid/2024/10/21/6715fc2621efa051688b4583.html
Política,6,"Ayuso rechaza reunirse con Sánchez el viernes por haberla ""difamado""",,,Expansión,https://www.expansion.com/economia/politica/2024/10/21/67160474468aeb78048b45a1.html
Política,7,Ayuso rechaza reunirse con Pedro Sánchez,,,Diario AS,https://as.com/actualidad/politica/ayuso-rechaza-reunirse-con-pedro-sanchez-n/
Política,8,"López tilda de ""gravísima"" la negativa de Ayuso a reunirse con Sánchez: 
""Representa la peor política""",,,RTVE.es,https://www.rtve.es/noticias/20241021/gobierno-espana-reacciones-negativa-ayuso-reunion-sanchez/16296115.shtml
Política,9,EE.UU. | La polarización política aumenta los casos de intimidación,"En Estados Unidos, Donald Trump y Kamala Harris endurecen el tono en sus 
mítines, con descalificaciones que en el caso de Trump incluyen...",Hace 1 día,RTVE.es,https://www.rtve.es/play/videos/telediario-fin-de-semana/eeuu-polarizacion-politica-aumenta-casos-intimidacion-vecinos-michigan/16295846/
Política,10,¿Compromiso o panfleto? Cómo debe relacionarse la cultura con la política,"Los asuntos políticos y sociales son tratados con frecuencia en los 
productos culturales. Unos ven en ello una forma de concienciar y...",Hace 2 días,EL PAÍS,https://elpais.com/cultura/2024-10-19/compromiso-o-panfleto-como-debe-relacionarse-la-cultura-con-la-politica.html
Política,11,La política exterior de Donald Trump,"La impredecibilidad formará parte de su segunda presidencia que, en mi 
opinión, sería un desastre para Estados Unidos, para el mundo y para...",hace 8 minutos,El Correo Gallego,https://www.elcorreogallego.es/opinion/2024/10/21/politica-exterior-donald-trump-109942971.html
Política,12,"Actualidad política, en directo | El novio de Ayuso se querellará contra 
Sánchez y Bolaños por injurias y calumnias tras llamarle ""delincuente 
confeso""","Feijóo conversó este domingo con Ayuso y ""comprende"" sus razones para no 
verse con Sánchez tras llamarla ""corrupta"". El líder del PP,...",EN TIEMPO REAL,El Español,https://www.elespanol.com/espana/politica/20241021/actualidad-politica-directo-juez-caso-koldo-interroga-cargo-transportes-exsecretario-general-correos/895260467_10.html
Política,13,"EH Bildu asume ahora el derecho a decidir pactado en el debate sobre un 
nuevo estatus","La ponencia política que la coalición debatirá entre sus bases habla de un 
soberanismo «gradualista» y aboga por «la república confederal...",hace 10 horas,El Diario Vasco,https://www.diariovasco.com/politica/bildu-asume-derecho-decidir-pactado-debate-sobre-20241021000116-nt.html
Política,14,"Pablo Gómez: “Lo que queremos de Claudia Sheinbaum es una reforma 
económica, política y sindical”","El titular de la UIF e integrante del oficialismo espera del nuevo Gobierno 
enmiendas profundas en todos los ámbitos, incluidos los...",hace 6 horas,EL PAÍS,https://elpais.com/mexico/2024-10-21/pablo-gomez-lo-que-queremos-de-claudia-sheinbaum-es-una-reforma-economica-politica-y-sindical.html
Política,15,SABADELL / ‘La bohème’: Puccini con lectura política,"Sabadell. Teatro La Farándula. 18-X-2024. 37º ciclo Ópera en Cataluña. 42ª 
temporada Ópera en Sabadell. Kenneth Tarver, Berna Perles, Milan Perisic,...",hace 14 minutos,Scherzo,https://scherzo.es/sabadell-la-boheme-puccini-con-lectura-politica/
Política,16,Tensión política,La Tertulia 21-10-24. Escucha el podcast Tensión política en Radio Popular.,hace 2 horas,Radio Popular de Bilbao,https://radiopopular.com/podcast/tension-politica
Política,17,"Sans Merino pide “voluntad política” para poner en marcha la 
electrificación de la vía férrea con Portugal","El consejo de Movilidad y Transformación Digital, José Luis Sanz Merino, 
incidió hoy en la necesidad de poner “voluntad política” para...",hace 35 minutos,La Razón,https://www.larazon.es/castilla-y-leon/sans-merino-pide-voluntad-politica-poner-marcha-electrificacion-via-ferrea-portugal_2024102167161f25afcb530001bd3271.html
Política,18,"La alcaldesa Natalia Chueca participa en la cumbre política de Eurocities 
en Estrasburgo","Natalia Chueca es la única representante española de la denominada Comisión 
en Sombra de Eurocities.",hace 4 horas,heraldo.es,https://www.heraldo.es/noticias/aragon/zaragoza/2024/10/21/alcaldesa-natalia-chueca-participa-cumbre-politica-eurocities-estrasburgo-1771338.html
Política,19,“Existe un problema de sordera política con la contaminación acústica”,"Juristas contra el ruido es una plataforma que se constituyó hace veinte 
años. Llevan casos contra el ruido en toda España y han logrado...",hace 4 horas,Diario de Fuerteventura,https://www.diariodefuerteventura.com/noticia/%E2%80%9Cexiste-un-problema-de-sordera-pol%C3%ADtica-con-la-contaminaci%C3%B3n-ac%C3%BAstica%E2%80%9D
Política,20,"Ana Blandiana: ""La corrección política es una manera monstruosa de 
disimular la censura""","Ana Blandiana llegó a este perro mundo en 1942, en Timisoara (Rumanía), 
cuando el comunismo desplegaba su dentellada.",hace 15 horas,El Mundo,https://www.elmundo.es/cultura/literatura/2024/10/20/671434fffdddff6e068b458e.html
Política,21,"Estudiantes del Máster de Comunicación Política y Corporativa de la 
Universidad de Navarra conocen la gestión comunicativa del Gobierno foral","Alumnado de este posgrado ha visitado la sala de prensa y otras 
dependencias del Palacio de Navarra, sede del Ejecutivo.",Hace 2 días,navarra.es,https://www.navarra.es/es/-/nota-prensa/estudiantes-del-master-de-comunicacion-politica-y-corporativa-de-la-universidad-de-navarra-conocen-la-gestion-comunicativa-del-gobierno-foral-1
Política,22,"Opinión | El hastío como herramienta política: así se construye la 
desafección en la izquierda","La derecha no necesita ganar debates ni lanzar propuestas, solo 
desmovilizar a la izquierda a través de la desilusión y el desencanto.",hace 4 horas,Spanish Revolution,https://spanishrevolution.net/opinion-el-hastio-como-herramienta-politica/
Política,23,"Reclaman el mantenimiento de la política de abonos y la mejora de servicios 
ferroviarios en Zamora","Reivindican unos servicios públicos de calidad, el mantenimiento y mejora 
de la política de abonos y el incremento en el número de...",hace 2 horas,zamora24horas,https://www.zamora24horas.com/local/reclaman-mantenimiento-politica-abonos-mejora-servicios-ferroviarios-en-zamora_15129927_102.html
Política,24,La política exterior de EEUU con Harris o Trump,"Faltan poco más de dos semanas para las elecciones en Estados Unidos, que 
se perfilan como los comicios más ajustados en su historia moderna...",hace 5 horas,Diari de Tarragona,https://www.diaridetarragona.com/opinion/la-mirada/la-politica-exterior-de-eeuu-con-harris-o-trump-EE21522521
Política,25,"Jornada política del 17 de octubre de 2024 | Sánchez respalda en Bruselas 
al fiscal general y exige a Feijóo la dimisión de Ayuso","El presidente del Gobierno defiende su actuación con el exministro Ábalos 
“después de que se conocieran los indicios” contra él y lanza en...",Hace 3 días,EL PAÍS,https://elpais.com/espana/2024-10-17/ultima-hora-de-la-actualidad-politica-en-directo.html
Política,26,"Martina Camargo: “Con la tambora hago política. Es una voz que dice: 
‘Despierta, Colombia”","La maestra colombiana nominada a un Latin Grammy dice que quisiera 
despertar a Colombia “de la ceguera y la violencia” y reivindica la lucha...",Hace 2 días,EL PAÍS,https://elpais.com/america-futura/2024-10-19/martina-camargo-con-la-tambora-hago-politica-es-una-voz-que-dice-despierta-colombia.html
Política,27,Pedro García Cuartango: Ética y política,"A lo que estamos asistiendo es a un ejercicio permanente de cinismo, que 
reside en ver la paja en el ojo ajeno e ignorar la viga en el...",Hace 2 días,ABC,https://www.abc.es/opinion/pedro-garcia-cuartango-etica-politica-20241019191823-nt.html
Política,28,"El Gobierno ve ""gravísimo"" que Ayuso rechace reunirse con Sánchez en la 
Moncloa: ""Representa la peor política""","El ministro Óscar López critica ""esa forma tan destestable de hacer 
política"" de Ayuso, que representa ""la ola ultra que invade Europa"".",hace 2 horas,El Español,https://www.elespanol.com/espana/politica/20241021/gobierno-ve-gravisimo-ayuso-rechace-reunirse-sanchez-moncloa-representa-peor-politica/895160540_0.html
Política,29,"Fernando González Urbaneja: ""La principal responsabilidad es de los jefes""","OPINIÓN | ""Solo consiguen el desdén de los ciudadanos, que no se ven 
representados ni concernidos"" - 'Desafección política', por Fernando...",hace 2 horas,Diario de Burgos,https://www.diariodeburgos.es/noticia/zb4109bff-0e23-05f3-31e396bc40219769/202410/desafeccion-politica
Política,30,"Jóvenes y política, una relación difícil","Las redes sociales han cambiado el panorama político y la relación de los 
adolescentes con los asuntos gubernamentales.",hace 18 horas,El Norte de Castilla,https://www.elnortedecastilla.es/segovia/jovenes-politica-relacion-dificil-20241020181018-nt.html
Política,31,El forajido cabalga de nuevo,"El diccionario de la Real Academia dice que 'forajido es un delincuente que 
anda fuera de poblado, huyendo de la justicia'.",hace 5 horas,Diario de León,https://www.diariodeleon.es/opinion/241021/1656166/forajido-cabalga-nuevo.html
Política,32,"🎧 El precio de la política: gasto electoral en EE. UU. 2024 supera todos 
los pronósticos","El gasto en las campañas para las elecciones de Estados Unidos alcanza 
niveles sin precedentes, impulsado principalmente por donaciones...",hace 21 horas,France 24,https://www.france24.com/es/programas/camino-a-la-casa-blanca-el-podcast/20241020-%F0%9F%8E%A7-el-precio-de-la-pol%C3%ADtica-gasto-electoral-en-ee-uu-2024-supera-todos-los-pron%C3%B3sticos
Política,33,"El Gobierno ve ""gravísimo"" que Ayuso no se reúna con Sánchez y cree que 
""representa lo peor de la política""","Considera que aceptar la invitación de Sánchez es un 'mínimo de respeto 
institucional' y que Ayuso tiene la obligación de ir como presidenta...",hace 51 minutos,20Minutos,https://www.20minutos.es/noticia/5645858/0/gobierno-ve-gravisimo-que-ayuso-no-se-reuna-con-sanchez-asegura-que-representa-peor-politica/
Economía,1,"El dato que desmonta el milagro económico de España: producir más no 
siempre genera prosperidad","La economía de España se ha convertido en el motor de crecimiento de la 
zona euro.",hace 5 horas,El Economista,https://www.eleconomista.es/economia/noticias/13040050/10/24/el-dato-que-desmonta-el-milagro-economico-de-espana-producir-mas-no-siempre-genera-prosperidad.html
Economía,2,"Los servicios sostienen un flojo crecimiento de la economía vasca que 
avanza un 0,4% en el tercer trimestre",,,El Correo,https://www.elcorreo.com/economia/servicios-sostienen-flojo-crecimiento-economia-vasca-avanza-20241021103054-nt.html
Economía,3,"La economía vasca crece al ralentí e impulsada por los servicios ante el 
enfriamiento de la industria",,,El Diario Vasco,https://www.diariovasco.com/economia/economia-vasca-crece-ralenti-impulsada-servicios-tercer-trimestre-20241021105806-nt.html
Economía,4,"La industria sigue siendo un motor económico: genera un cuarto del PIB de 
Hego Euskal Herria",,,EITB,https://www.eitb.eus/es/noticias/economia/detalle/9607388/la-industria-sigue-siendo-motor-economico-genera-cuarto-del-pib-de-hego-euskal-herria/
Economía,5,La economía vasca moderó su crecimiento,,,Norte Exprés | Noticias de Vitoria-Gasteiz y Álava.,https://nortexpres.com/la-economia-vasca-modero-su-crecimiento/
Economía,6,Carlos Cuerpo confirma que el Gobierno prorrogará el escudo antiopas,"El ministro de Economía considera la norma para sectores estratégicos “muy 
equilibrada”",hace 2 horas,Cinco Días,https://cincodias.elpais.com/companias/2024-10-21/carlos-cuerpo-confirma-que-el-gobierno-prorrogara-el-escudo-antiopas.html
Economía,7,Trump o Harris: ¿quién es mejor para las empresas y la economía?,"Ni Kamala Harris ni Donald Trump serán los próximos protagonistas de un 
milagro económico en Estados Unidos. Gane quien gane las elecciones...",hace 12 horas,Expansión,https://www.expansion.com/economia/politica/2024/10/20/67155c43468aeb7f2b8b4583.html
Economía,8,"Prensa económica: Las reformas necesarias para la supervivencia de la 
economía española","Federico comenta con Luis F. Quintero toda la actualidad económica centrada 
en el informe de LM sobre las reformas que Sánchez no va a...",hace 3 horas,esRadio,https://esradio.libertaddigital.com/fonoteca/2024-10-21/prensa-economica-las-reformas-necesarias-para-la-supervivencia-de-la-economia-espanola-p20-s1701578-7176422.html
Economía,9,¿Qué falla en la economía?,"El capitalismo español siempre ha tenido dificultades, que parecen 
congénitas, para crear empleo suficiente y de calidad.",Hace 1 día,La Vanguardia,https://www.lavanguardia.com/economia/20241020/10035460/que-falla-economia.html
Economía,10,"Minuto económico: ¿Qué tiene que ver el Premio Nobel de Economía con 
Agamenón y su porquero?","Ignacio Rodríguez Burgos nos explica en un minuto qué tiene que ver el 
Premio Nobel de Economía con Agamenón y su porquero.",hace 20 horas,Onda Cero,https://www.ondacero.es/programas/noticias-fin-de-semana/audios-podcast/minuto-economico/minuto-economico-que-tiene-que-ver-premio-nobel-economia-agamenon-porquero_202410206715132d596dfb0001cadbdd.html
Economía,11,"La CAV y Navarra confirman su especialización industrial en la economía del 
Estado","La CAV y Navarra confirman su especialización industrial en la economía del 
Estado. Ambas comunidades registran mayor contribución a la...",hace 6 horas,EITB,https://www.eitb.eus/es/noticias/economia/detalle/9607391/la-cav-y-navarra-confirman-su-especializacion-industrial-en-economia-del-estado/
Economía,12,Las mejores series sobre economía y emprendimiento,"Si quieres disfrutar de momentos de entretenimiento mientras aprendes sobre 
emprendimiento y economía, existen varias series perfectas para...",hace 17 horas,20Minutos,https://www.20minutos.es/lainformacion/economia-y-finanzas/las-mejores-series-sobre-economia-emprendimiento-5643255/
Economía,13,Rumbo hacia una economía de Aragón diversificada y enfocada en la innovación,"La economía aragonesa avanza a pleno rendimiento en 2024. Tras la evolución 
positiva con la que despidió el último ejercicio,...",Hace 2 días,El Mundo,https://www.elmundo.es/economia/2024/10/18/67047b4cfdddff39328b458e.html
Economía,14,"Las reformas necesarias para la supervivencia de la economía española y que 
Sánchez no tomará","Estas son las medidas para fomentar el crecimiento sostenible por sí mismo, 
sin el artificio temporal del gasto público.",hace 5 horas,Libre Mercado,https://www.libremercado.com/2024-10-21/jose-maria-rotellar-las-reformas-necesarias-para-la-supervivencia-de-la-economia-espanola-y-que-sanchez-no-tomara-7175342/
Economía,15,"El dato que desmonta el milagro económico de España: producir más no 
siempre genera prosperidad","La economía de España se ha convertido en el motor de crecimiento de la 
zona euro.",hace 5 horas,El Economista,https://www.eleconomista.es/economia/noticias/13040050/10/24/el-dato-que-desmonta-el-milagro-economico-de-espana-producir-mas-no-siempre-genera-prosperidad.html
Economía,16,"Podcast | BBVA Research mejora sus estimaciones de crecimiento de la 
economía española para 2024 y 2025","La economía española vuelve a sorprender positivamente. Y es que la 
actividad económica ha tenido un comportamiento mejor que el previsto...",hace 5 horas,BBVA,https://www.bbva.com/es/es/economia-y-finanzas/podcast-bbva-research-mejora-sus-estimaciones-de-crecimiento-de-la-economia-espanola-para-2024-y-2025/
Economía,17,"Un informe de la UMU estima la economía sumergida regional en el 17,4 por 
ciento del PIB","La Universidad de Murcia ha presentado este viernes los resultados del 
estudio 'Economía Sumergida e irregularidades laborales en la Región...",Hace 2 días,Universidad de Murcia,https://www.um.es/web/sala-prensa/-/un-informe-de-la-umu-estima-la-econom%C3%ADa-regional-en-el-17-4-por-ciento-del-pib
Economía,18,Sobre el proyecto de Ley integral de impulso a la economía social,"Más de 2,2 millones de personas trabajan en estas entidades que combaten la 
desigualdad con una redistribución más equitativa de los...",hace 17 horas,Diario digital Nueva Tribuna,https://www.nuevatribuna.es/articulo/actualidad/laboral-empleo-proyecto-ley-integral-impulso-economia-social/20241020192117231591.html
Economía,19,"Guyana es la economía que más crece en Sudamérica. Tanto que ha eliminado 
impuestos y devuelto 2.000...","No hay otro lugar en el planeta donde el ""oro negro"" haya cambiado tanto la 
economía de un país. Guyana se ha abrazado al petróleo.",hace 16 horas,Xataka,https://www.xataka.com/energia/economia-mayor-crecimiento-diminuto-pais-sudamerica-le-va-bien-que-esta-ingresando-2-000-dolares-a-cada-hogar
Economía,20,Campus América analiza la economía del mercado prostitucional,"El seminario de Campus América titulado “Huir del fuego para caer en las 
brasas. Mujeres y niñas víctimas de Trata sexual” ha analizado las...",Hace 2 días,- Universidad de La Laguna,https://www.ull.es/portal/noticias/2024/seminario-analiza-economia-del-mercado-sexual-prostitucional/
Economía,21,Una Nueva Esquerra Nacional para transformar la Economía Catalana,"Esquerra Republicana ha tenido un papel central en la dirección de la 
economía catalana desde 2014. Solo en los últimos tres años ha...",hace 8 horas,Catalunya Plural -,https://catalunyaplural.cat/es/una-nueva-esquerra-nacional-para-transformar-la-economia-catalana/
Economía,22,"Vivienda, Economía y Universidades firman un protocolo para la promoción de 
viviendas de alquiler a precios asequibles para el colectivo universitario","Vivienda, Economía y Universidades firman un protocolo para la promoción de 
viviendas de alquiler a precios asequibles para el colectivo...",Hace 4 días,"Ministerio de Ciencia, Innovación y Universidades",https://www.ciencia.gob.es/Noticias/2024/Octubre/protocolo-vivienda-universitaria.html
Economía,23,"Números que evidencian que sí, que otra economía es posible","Coop Maresme, el referente de la economía social y solidaria del Maresme 
pasa cuentas: ha constituido 15 entidades, ha facilitado la...",hace 31 minutos,Capgròs,https://www.capgros.com/es/negocio/actualidad-empresa/numeros-evidencian-si-otra-economia-es-posible_813947_102.html
Economía,24,"El Gobierno de Navarra impulsará el trabajo autónomo y la economía social a 
través de un convenio de colaboración con Laboral Kutxa","La consejera de Derechos Sociales, Economía Social y Empleo, Carmen Maeztu, 
y el director territorial de Laboral Kutxa, Javier Cortajarena,...",Hace 2 días,navarra.es,https://www.navarra.es/es/-/nota-prensa/el-gobierno-de-navarra-impulsara-el-trabajo-autonomo-y-la-economia-social-a-traves-de-un-convenio-de-colaboracion-con-laboral-kutxa
Economía,25,"¿Continuará el alza en las bolsas gracias a los recortes de tipos? | Si lo 
hubiera sabido | Economía","La economía global atraviesa un enorme punto de inflexión. Tras años de 
subidas de tipos para combatir la inflación, los bancos centrales...",hace 3 horas,EL PAÍS,https://elpais.com/economia/si-lo-hubiera-sabido/2024-10-21/continuara-el-alza-en-las-bolsas-gracias-a-los-recortes-de-tipos.html
Economía,26,"El plan fiscal enviado por el Gobierno a Bruselas confía en la 
incorporación de migrantes al mercado","El documento sitúa la llegada de extranjeros y la vivienda como los pilares 
del crecimiento económico.",hace 6 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/el-plan-fiscal-enviado-por-el-gobierno-a-bruselas-confia-en-la-incorporacion-de-migrantes-al-mercado.html
Economía,27,"La economía de Son Servera mueve 413,5M€ al año","Si hay algun municipio de Mallorca que simbolice un caso de terciaricación 
y de economía hiperdependiente del turismo ese caso es, sin duda,...",hace 16 horas,Economía de Mallorca,https://www.economiademallorca.com/articulo/top-empresas/economia-son-servera-mueve-4135mE-ano/20241020193639099478.html
Economía,28,Los cuellos de botella en la oferta de vivienda en España,"En una reciente comida con economistas, organizada por la revista Andalucía 
Inmobiliaria, tuve la oportunidad de discutir sobre el contexto...",hace 6 horas,Cinco Días,https://cincodias.elpais.com/economia/2024-10-21/los-cuellos-de-botella-en-la-oferta-de-vivienda-en-espana.html
Economía,29,"Andalucía destinará en su presupuesto de 2025 casi 6.700 millones para el 
tejido productivo","La consejera de Economía, Hacienda y Fondos Europeos de la Junta de 
Andalucía, Carolina España, anuncia que los Presupuestos autonómicos ...",hace 2 horas,El Economista,https://www.eleconomista.es/economia/noticias/13042723/10/24/andalucia-destinara-en-su-presupuesto-de-2025-casi-6700-millones-para-el-tejido-productivo.html
Economía,30,"Economía/Laboral.- Díaz insta a CEOE a estar ""a la altura"" y apoyar la 
rebaja de la jornada a las 37,5 horas","La vicepresidenta segunda del Gobierno y ministra de Trabajo y Economía 
Social, Yolanda Díaz, ha emplazado este lunes a la CEOE a estar ""a...",hace 1 hora,Bolsamania,https://www.bolsamania.com/noticias/economia/economialaboral--diaz-insta-a-ceoe-a-estar-a-la-altura-y-apoyar-la-rebaja-de-la-jornada-a-las-375-horas--17743618.html
Economía,31,"La Comunidad ya cuenta con la radiografía del estado de la economía 
sumergida en la Región para avanzar en el plan e...","El estudio elaborado por el Departamento de Economía Aplicada de la UMU, 
por encargo del CES y la Consejería de Empresa, Empleo y Economía...",Hace 3 días,CARM.es,"https://www.carm.es/web/pagina?IDCONTENIDO=119939&IDTIPO=10&RASTRO=c$m122,70"
Economía,32,La economía china crece al ritmo más lento en año y medio,"La economía china vuelve a mostrar signos de flaqueza. El Producto Interno 
Bruto (PIB) del país aumentó un 4,6% interanual en el período de...",Hace 3 días,EL PAÍS,https://elpais.com/economia/2024-10-18/la-economia-china-crece-al-ritmo-mas-lento-en-ano-y-medio.html
Economía,33,"Economía/PGE.- Díaz reconoce estar ""muy lejos"" del PSOE en las medidas 
fiscales que negocian para los PGE de 2025","MADRID, 21 (EUROPA PRESS) La vicepresidenta segunda, ministra de Trabajo y 
Economía Social y fundadora de Sumar, Yolanda Díaz, ha reconocido...",hace 2 horas,Bolsamania,https://www.bolsamania.com/noticias/economia/economiapge--diaz-reconoce-estar-muy-lejos-del-psoe-en-las-medidas-fiscales-que-negocian-para-los-pge-de-2025--17743392.html
Sociedad,1,La roja en el Tarazona-Real Sociedad B que ha levantado un debate en redes,"El central Marc Trilles de 33 años propinó esta patada sin balón a Sydney 
Osazuwa, de 17 años. Además, cuando le muestran la roja por...",hace 19 horas,Diario AS,https://as.com/futbol/videos/la-roja-en-el-tarazona-real-sociedad-b-que-ha-levantado-un-debate-en-redes-v/
Sociedad,2,"Sexo, drogas y depresión: “Estuve los seis meses de tratamiento sin una 
erección, con cero deseo”","Más de 300 fármacos tienen como efectos secundarios disfunciones sexuales y 
los que tratan trastornos depresivos están entre los que más...",Hace 1 día,EL PAÍS,https://elpais.com/sociedad/2024-10-20/sexo-drogas-y-depresion-estuve-los-seis-meses-de-tratamiento-sin-una-ereccion-con-cero-deseo.html
Sociedad,3,"Patricia Blázquez Prieto, maestra de Infantil: ""En esta sociedad tan 
frenética, yo enseño a mis niños a fuego lento y sin pantallas""","Esta profesora de La Línea ha sido propuesta en los prestigiosos premios 
Educa Abanca 2024 como una de las mejores educadoras de toda España...",hace 8 horas,Europa Sur,https://www.europasur.es/lalinea/entrevista-patricia-blazquez-prieto-maestra-educacion-infantil_0_2002530298.html
Sociedad,4,"La Sociedad Aragonesa de Cuidados Paliativos reclama más medios y una 
atención universal","En la comunidad hay un equipo de soporte de atención domiciliaria por cada 
97.000 habitantes. Faltan recursos en hospitales de agudos,...",hace 7 horas,heraldo.es,https://www.heraldo.es/noticias/aragon/2024/10/21/la-sociedad-aragonesa-de-cuidados-paliativos-reclama-mas-medios-y-una-atencion-universal-1769499.html
Sociedad,5,Telecinco da voz a la sociedad con 'Demos: El Gran Sondeo',"La cadena arranca este miércoles un programa en el que anima a 300 
ciudadanos anónimos, que están en el plató separados por edades,...",Hace 1 día,Diario Palentino,https://www.diariopalentino.es/noticia/z9bd88bf5-90e0-dc7f-80fc0f8b96ebc31d/202410/telecinco-da-voz-a-la-sociedad-con-demos-el-gran-sondeo
Sociedad,6,"«En nuestra filosofía, accionistas, clientes, profesionales y sociedad 
crecen de forma conjunta»","Anselmo Martín-Peñasco, Director General Adjunto de Banca March y 
responsable de RR.HH., explica cómo la entidad, en un entorno sectorial...",hace 18 horas,ABC,https://www.abc.es/economia/filosofia-accionistas-clientes-profesionales-sociedad-crecen-forma-20241020172238-nt.html
Sociedad,7,El cumpleaños que ha reunido a Isabel Preysler y la alta sociedad en Madrid,"Tamara Falcó ha compartido en su cuenta de Instagram uno de los últimos 
planes que ha realizado con su madre, la elegante Isabel Preysler.",hace 21 horas,El Debate,https://www.eldebate.com/gente/20241020/cumpleanos-reunido-isabel-preysler-alta-sociedad-madrid_237498.html
Sociedad,8,"PP y Vox vuelven a la calle junto a la sociedad civil tras la semana negra 
para el PSOE","Contra los «medios sincronizados», la corrupción y el cupo catalán. Por una 
Venezuela libre y para celebrar que el juez Peinado es un...",Hace 1 día,El Mundo,https://www.elmundo.es/espana/2024/10/20/6713e497e9cf4ae1408b45ab.html
Sociedad,9,Los anuncios ayudan a la sociedad,"Los anuncios en los medios son necesarios porque cumplen una misión 
informativa. Si no fuera por ellos, ¿cómo saber el horario del partido...",hace 5 horas,La Opinión de Málaga,https://www.laopiniondemalaga.es/malaga/2024/10/21/anuncios-ayudan-sociedad-109915143.html
Sociedad,10,"El 1x1 de los jugadores de la Real Sociedad ante el Girona. Y tú, ¿qué 
puntuación les das?","Valoración de 0 a 5 a los jugadores de la Real Sociedad por parte de Beñat 
Barreto, cronista de EL DIARIO VASCO, del encuentro disputado...",Hace 1 día,El Diario Vasco,https://www.diariovasco.com/real-sociedad/jugadores-real-sociedad-girona-puntuacion-20241019213043-nt.html
Sociedad,11,"El Dr. Alfonso Arias (Vithas Alicante) reconocido por la Sociedad Española 
de Oftalmología","Sus más de 40 años de trayectoria profesional le han valido el Premio 
Castroviejo, uno de los más importantes de esta sociedad científica.",hace 32 minutos,Todo Alicante,https://www.todoalicante.es/sanidad/alfonso-arias-vithas-alicante-reconocido-sociedad-espanola-20241021113354-nt.html
Sociedad,12,Los ricos no deben ser los héroes de la sociedad,"Daron Acemoglu, nuevo premio Nobel de Economía, critica en su último 
artículo el estatus social de los multimillonarios como Elon Musk,...",Hace 1 día,EL PAÍS,https://elpais.com/economia/negocios/2024-10-20/los-ricos-no-deben-de-ser-los-heroes-de-la-sociedad.html
Sociedad,13,"La SECPAL crea la Sociedad Española de Psicología Paliativa para favorecer 
las redes profesionales","Los psicólogos especializados en cuidados paliativos ya cuentan con una 
sociedad para poder visibilizar la profesión promover el...",hace 2 horas,IM Médico,https://www.immedicohospitalario.es/noticia/48192/la-secpal-crea-la-sociedad-espanola-de-psicologia-paliativa-para-fav.html
Sociedad,14,"Ronaldo engorda la sociedad con la que controla el Valladolid en pleno 
proceso de venta","El exfutbolista brasileño maneja el 51% del capital a través de Tara Sports 
2018, el 21,7% lo posee en primera persona y recientemente...",hace 7 horas,El Confidencial,https://www.elconfidencial.com/empresas/2024-10-21/ronaldo-engorda-sociedad-valladolid-proceso-venta_3986468/
Sociedad,15,"Leonardo Sbaraglia: “Milei ha sabido absorber el enojo de la sociedad para 
manipularlo""","El actor, protagonista de 'El hombre que amaba los platos voladores', 
recuerda junto al director Diego Lerman la figura del reportero José...",hace 6 horas,La Vanguardia,https://www.lavanguardia.com/cultura/20241021/10037083/leonardo-sbaraglia-milei-hombre-amaba-platos-volantes.html
Sociedad,16,"La sociedad española desconfía de la gestión de los criterios ESG del 
Gobierno","“La gente cree cada vez más que las responsabilidades de las grandes 
empresas van más allá de fabricar bienes y prestar servicios de calidad...",hace 4 horas,PR Noticias,https://prnoticias.com/2024/10/21/la-sociedad-espanola-desconfia-de-la-gestion-de-los-criterios-esg-del-gobierno/
Sociedad,17,John Toshack: «Me alegra haber dado suerte a la Real Sociedad»,"John Toshack, que vive en Girona, disfrutó en directo de la victoria del 
conjunto txuri-urdin en Montilivi después de un tiempo sin ir a un...",hace 5 horas,El Diario Vasco,https://www.diariovasco.com/real-sociedad/john-toshack-alegra-haber-dado-suerte-real-20241021070737-nt.html
Sociedad,18,"SECPAL crea la Sociedad Española de Psicología Paliativa para reforzar los 
cuidados","La creación de la Sociedad Española de Psicología Paliativa fortalecera el 
esfuezo por conseguir ""el reconocimiento de la especialidad de...",hace 2 horas,ConSalud.es,https://www.consalud.es/profesionales/secpal-crea-sociedad-espanola-psicologia-paliativa-reforzar-cuidados_149958_102.html
Sociedad,19,PREVIA Girona vs. Real Sociedad,"Montilivi tiene que ser un fortín. Después de la parada por selecciones 
vuelve la liga, y el Girona recibirá en Montilivi a la Real Sociedad...",Hace 2 días,Girona FC,https://www.gironafc.cat/es/noticias/previa-girona-vs-real-sociedad-2425
Sociedad,20,Cristina de Middel asegura que la manipulación polariza la sociedad,"La presidenta de Magnum Photos alerta de los niveles de propaganda y 
manipulación en las redes sociales.",hace 14 horas,RTPA,https://www.rtpa.es/noticias-sociedad/2024-10-20/Cristina-de-Middel-asegura-que-la-manipulacion-polariza-la-sociedad_111729449315.html
