query,position,title,body,posted,source,link
la,53,‘Aires de zarzuela’: el segundo recital otoñal de la Sinfónica Alma Mahler,"SÁBADO 26 OCTUBRE / 20.00. Auditorio Pilar Bardem. 14 euros (ver 
descuentos). Venta: web entradas.rivasciudad.es o en taquilla (jueves y...",hace 19 minutos,Ayuntamiento Rivas Vaciamadrid,https://www.rivasciudad.es/noticias/cultura/2024/10/21/aires-de-zarzuela-el-segundo-recital-otonal-de-la-sinfonica-alma-mahler/862600237179/
la,54,‘Aires de zarzuela’: el segundo recital otoñal de la Sinfónica Alma Mahler,"SÁBADO 26 OCTUBRE / 20.00. Auditorio Pilar Bardem. 14 euros (ver 
descuentos). Venta: web entradas.rivasciudad.es o en taquilla (jueves y...",hace 19 minutos,Ayuntamiento Rivas Vaciamadrid,https://www.rivasciudad.es/noticias/cultura/2024/10/21/aires-de-zarzuela-el-segundo-recital-otonal-de-la-sinfonica-alma-mahler/862600237179/
la,55,"10 normativas que afectan a tu pyme: guía completa para cumplir con la 
regulación","Con el tsunami normativo que está viviendo Europa, el panorama regulatorio 
en materia de sostenibilidad que afecta a empresas y pymes ha cambiado de 
forma...",hace 7 minutos,Pacto Mundial,https://www.pactomundial.org/noticia/10-normativas-que-afectan-a-tu-pyme-guia-completa-para-cumplir-con-la-regulacion/
la,56,DOCUMENTAL OSWALD EL FALSIFICADOR,"03:45 CICLISMO CTO. MUNDO EN PISTA SESION VESP. 06:00 CICLISMO. 
Teledeporte. Emisión en directo de Teledeporte de RTVE. En directo.",hace 5 horas,RTVE.es,https://www.rtve.es/play/videos/directo/la-2/2/
la,57,"La revista de tecnología educativa 'ETHE' celebra veinte años como líder 
mundial en acceso abierto","Fundada en 2004 por la Universitat Oberta de Catalunya (UOC), surgió en un 
momento en el que el uso de internet en la educación apenas...",hace 9 horas,UOC,https://www.uoc.edu/es/news/2024/ethe-celebra-veinte-anos-como-lider-mundial-en-acceso-abierto
la,58,Isla Mágica se convierte en la isla del terror,"Ya ha comenzado Halloween en Isla Mágica, la fiesta más esperada del año. 
La Isla hasufrido una gran transformación y está llena de brujas,...",hace 41 minutos,Onda Cero,https://www.ondacero.es/emisoras/andalucia/sevilla/isla-magica-convierte-isla-terror_202410216716077a596dfb0001cb8038.html
la,59,"El plan fiscal enviado por el Gobierno a Bruselas confía en la 
incorporación de migrantes al mercado","El documento sitúa la llegada de extranjeros y la vivienda como los pilares 
del crecimiento económico.",hace 5 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/el-plan-fiscal-enviado-por-el-gobierno-a-bruselas-confia-en-la-incorporacion-de-migrantes-al-mercado.html
la,60,Ayuso rechaza acudir a la reunión bilateral con Sánchez del próximo viernes,"La presidenta de la Comunidad de Madrid, Isabel Díaz Ayuso, ha rechazado 
acudir a la reunión del presidente del Gobierno, Pedro Sánchez,...",hace 1 hora,RTVE.es,https://www.rtve.es/noticias/20241021/ayuso-rechaza-acudir-a-reunion-bilateral-con-sanchez-del-proximo-viernes/16296007.shtml
la,61,"Monólogo de Alsina: ""Fiasco presidencial""","Carlos Alsina reflexiona en su monólogo sobre el auto del Tribunal Superior 
de Madrid que el viernes tumbó la querella de Sánchez contra el...",hace 2 horas,Onda Cero,https://www.ondacero.es/programas/mas-de-uno/audios-podcast/monologo-de-alsina/alsina-monologo-sanchez-querella-juez_202410216715f8a4e2e54f0001876d9c.html
la,62,"Un estudiante de la US obtiene un premio en un concurso para jóvenes 
investigadores en China","Gonzalo Jaime Coladas, estudiante de 3º del Grado en Ingeniería de 
Tecnologías Industriales en la Escuela Técnica Superior de Ingeniería de...",hace 53 minutos,Universidad de Sevilla,https://www.us.es/actualidad-de-la-us/un-estudiante-de-la-us-obtiene-un-premio-en-un-concurso-para-jovenes
la,63,"Mario Picazo avisa: «La lluvia vuelve a la carga esta semana con nuevos 
frentes»","El lunes llega el primero de los frentes y entre el jueves y viernes uno 
mucho más activo que abrirá la puerta del aire más frío.",hace 12 horas,El Tiempo,https://www.eltiempo.es/noticias/la-lluvia-vuelve-a-la-carga-esta-semana-con-nuevos-frentes-atlanticos
la,64,"López tilda de ""gravísima"" la negativa de Ayuso a reunirse con Sánchez: 
""Representa la peor política""","Óscar López ha tachado de ""gravísimo"" y ""un hecho sin precedentes"" que Díaz 
Ayuso haya rechazado reunirse con Sánchez. ""Representa la peor...",hace 19 minutos,RTVE.es,https://www.rtve.es/noticias/20241021/gobierno-espana-reacciones-negativa-ayuso-reunion-sanchez/16296115.shtml
la,65,"Moldavia rechaza el ingreso en la Unión Europea: ¿cómo ha sido la votación 
y qué puede pasar ahora?","Moldavia ha rechazado, contra todo pronóstico, el ingreso en la Unión 
Europea, en un polémico referéndum.",hace 4 horas,EL PAÍS,https://elpais.com/expres/2024-10-21/moldavia-rechaza-el-ingreso-en-la-union-europea-como-ha-sido-la-votacion-y-que-puede-pasar-ahora.html
la,66,"La guerra fratricida desangra el oeste de Camerún: “Ellos no nos ven como 
humanos, y nosotros a ellos tampoco”","Dos plantas de la paz, que brotan de un suelo rojo óxido, ayudan hoy a 
Morine Ngum a localizar la tumba de su marido, Calistus Nche.",hace 5 horas,EL PAÍS,https://elpais.com/planeta-futuro/2024-10-21/la-guerra-fratricida-desangra-el-oeste-de-camerun-ellos-no-nos-ven-como-humanos-y-nosotros-a-ellos-tampoco.html
la,67,La España que madruga 21/10/2024,"Repaso de los principales titulares de la prensa nacional, internacional, 
económica y deportiva, con Rubén Amón, Daniel Ramírez García-Mina,...",hace 2 horas,Onda Cero,https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/espana-madruga/espana-que-madruga-21102024_202410216715eeba596dfb0001cb691b.html
la,68,"El autoestigma en la enfermedad mental: cuando el paciente interioriza los 
estereotipos","Hacer propias las falsas creencias sobre los trastornos mentales agrava los 
síntomas y dificulta la recuperación.",hace 5 horas,EL PAÍS,https://elpais.com/salud-y-bienestar/2024-10-21/el-autoestigma-en-la-enfermedad-mental-cuando-el-paciente-interioriza-los-estereotipos.html
la,69,"Herrán gana provisionalmente las elecciones de la delegación de Cantabria 
al Congreso Federal del PSOE","La alcaldesa de Castro Urdiales, Susana Herrán, gana provisionalmente la 
votación y encabezará la delegación al Congreso Federal socialista...",hace 4 horas,Onda Cero,https://www.ondacero.es/emisoras/cantabria/noticias/herran-gana-provisionalmente-elecciones-delegacion-cantabria-congreso-federal-psoe_202410216715dd68596dfb0001cb5fb1.html
la,70,"Los beneficiarios de prestaciones por desempleo estarán obligados a 
presentar la declaración del IRPF con independencia de los límites de renta","Se establece la suspensión del derecho a la percepción de la prestación por 
desempleo en caso de no presentarse anualmente la declaración...",hace 2 horas,Noticias Jurídicas,https://noticias.juridicas.com/actualidad/noticias/19639-los-beneficiarios-de-prestaciones-por-desempleo-estaran-obligados-a-presentar-la-declaracion-del-irpf-con-independencia-de-los-limites-de-renta/
la,71,Renfe y Adif garantizan la normalidad este lunes en AVE y Cercanías,"Adif ha anunciado que se recuperará la normalidad en la circulación de los 
trenes de Cercanías y AVE después de las cancelaciones y...",hace 2 horas,RTVE.es,https://www.rtve.es/noticias/20241021/circulacion-trenes-trafico-alta-velocidad-incidentes-madrid/16295945.shtml
la,72,"Gran Hermano | Debate 6 (20/10/24), completo","Maica se marcha a Italia de intercambio a 'Grande Fratello' y deja rota a 
la casa al hacerles creer que está expulsada.",hace 2 horas,Telecinco,https://www.telecinco.es/granhermano/a-la-carta/20241021/debate-6-completo_18_013772889.html
la,73,"La lucha de un guardia civil en silla de ruedas: “Puedo ser docente, hacer 
labores administrativas, ¿por qué tengo que vivir de una pensión?”","A Jacobo Barchín (San Clemente, Cuenca, 34 años) un accidente de bicicleta 
en diciembre de 2020 le giró la vida. Este guardia civil pasó de...",hace 5 horas,EL PAÍS,https://elpais.com/espana/comunidad-valenciana/2024-10-21/la-lucha-de-un-guardia-civil-discapacitado-puedo-ser-docente-hacer-labores-administrativas-por-que-tengo-que-vivir-de-una-pension.html
la,74,"La lucha de un guardia civil en silla de ruedas: “Puedo ser docente, hacer 
labores administrativas, ¿por qué tengo que vivir de una pensión?”","A Jacobo Barchín (San Clemente, Cuenca, 34 años) un accidente de bicicleta 
en diciembre de 2020 le giró la vida. Este guardia civil pasó de...",hace 5 horas,EL PAÍS,https://elpais.com/espana/comunidad-valenciana/2024-10-21/la-lucha-de-un-guardia-civil-discapacitado-puedo-ser-docente-hacer-labores-administrativas-por-que-tengo-que-vivir-de-una-pension.html
la,75,Sabotaje en la casa de Gran Hermano,"La casa de Gran Hermano 19 lleva dividida prácticamente desde la primera 
semana de reality. Dos habitaciones, la rosa y la azul; dos grupos;...",hace 2 horas,El Mundo,https://www.elmundo.es/television/momentvs/2024/10/21/6715e7f4e4d4d8a60e8b4584.html
la,76,"La Fiscalía está de acuerdo con las medidas al monitor de Villaescusa y no 
recurrirá el auto del juez","El magistrado decretó libertad provisional, prohibición de salir de España 
o acercarse a instalaciones deportivas frecuentadas por menores.",hace 4 horas,Onda Cero,https://www.ondacero.es/emisoras/cantabria/noticias/fiscalia-esta-acuerdo-medidas-monitor-villaescusa-recurrira-auto-juez_202410216715df9fe2e54f0001875d7c.html
la,77,"La consejera de Justicia y Derechos Humanos anuncia nuevas medidas para 
mejorar la accesibilidad y modernización del sistema judicial","San José avanza que se van a destinar más recursos para la Justicia 
Gratuita y se van a propiciar medios alternativos de resolución de...",hace 33 minutos,Irekia,https://www.irekia.euskadi.eus/es/news/96472-consejera-justicia-derechos-humanos-anuncia-nuevas-medidas-para-mejorar-accesibilidad-modernizacion-del-sistema-judicial
la,78,Las obras del túnel de Hoz afectarán al tráfico de la A-8,"Se cerrará el carril izquierdo a Santander por las noches y mañanas del 21 
al 25 y del 28 al 31, y el derecho a Bilbao entre el 8 y el 15.",hace 4 horas,Onda Cero,https://www.ondacero.es/emisoras/cantabria/noticias/obras-tunel-hoz-afectaran-trafico_202410216715db5eafcb530001bcf496.html
la,79,"Amparo Piquer revalida la secretaría general de Més-Compromís con un 53% de 
los votos","Mònica Àlvaro obtiene el 23,77% y David González el 23,17%, frente a la 
candidatura oficial que apoyaban los principales referentes de la...",hace 4 horas,EL PAÍS,https://elpais.com/espana/comunidad-valenciana/2024-10-21/amparo-piquer-revalida-la-secretaria-general-de-mes-compromis-con-un-53-de-los-votos.html
la,80,"La desaparición de Muface llevaría al «colapso» a la sanidad pública en 
Andalucía","El Servicio Andaluz de Salud tendría que asumir a los 440.000 funcionarios 
y familiares mutualistas de la región.",hace 3 horas,ABC,https://www.abc.es/espana/andalucia/desaparicion-muface-llevaria-colapso-sanidad-publica-andalucia-20241021070816-nts.html
la,81,"La oposición, frente al reto de combatir el fenómeno Ayuso","Para explicar por qué ha dicho basta, Juan Lobato dibuja una imagen 
taurina. Isabel Díaz Ayuso planta ante la oposición el capote de una...",hace 5 horas,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/la-oposicion-frente-al-reto-de-combatir-el-fenomeno-ayuso.html
la,82,60 años de cooperación española con la NASA,"En 1964 se construyó la estación de Robledo de Chavela, que ha sido y sigue 
siendo fundamental en las misiones más relevantes de la...",hace 3 horas,RTVE.es,https://www.rtve.es/noticias/20241021/60-anos-colaboracion-con-nasa-espana-estados-unidos-celebran-su-alianza-espacial/16293628.shtml
la,83,"La semana arranca en Elche, Crevillent y Santa Pola con previsión de 
nubosidad variable y apuntando a un fin d","Jorge Miralles te cuenta en Onda Cero Elche diariamente, de lunes a 
viernes, la previsión meteorológica.",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/elche/noticias/semana-arranca-elche-crevillent-santa-pola-prevision-nubosidad-variable-apuntando-fin-semana-lluvia_202410216715fd3a596dfb0001cb7772.html
la,84,Moldavia no se unirá a la UE según las primeras encuestas,"A las urnas en Moldavia, donde los ciudadanos votaron en las elecciones 
presidenciales y para decidir si incluir o no la pertenencia a la UE...",hace 12 horas,Euronews.com,https://es.euronews.com/my-europe/2024/10/20/moldavia-vota-no-a-la-adhesion-a-la-ue-con-un-565-en-las-primeras-encuestas-a-pie-de-urna
la,85,"Redevco y Ares ponen a la venta el centro comercial Parque Corredor por 200 
millones","Nueva operación de calado en el sector de los centros comerciales en 
España. Redevco y Ares han colgado el cartel de Se vende en uno de sus...",hace 4 horas,El Economista,https://www.eleconomista.es/vivienda-inmobiliario/noticias/13041008/10/24/redevco-y-ares-ponen-a-la-venta-el-centro-comercial-parque-corredor-por-200-millones.html
la,86,La Policía Local identifica a una mujer por robo de bicicletas,"La denunciante aseguró que la mujer se llevó su bicicleta y las de sus dos 
hijos menores mientras estaban estacionadas en la puerta de su...",hace 6 minutos,Ayuntamiento de Elche,https://www.elche.es/2024/10/la-policia-local-identifica-a-una-mujer-por-robo-de-bicicletas/
la,87,"Vivir y dormir como Paris Hilton: la heredera diseña una ‘suite’ de su 
hotel familiar por 1.111 dólares la noche","La empresaria, clave de la vida social de Los Ángeles, ha pasado parte de 
su infancia en el Beverly Hilton, uno de los establecimientos más...",hace 5 horas,EL PAÍS,https://elpais.com/gente/2024-10-21/vivir-y-dormir-como-paris-hilton-la-heredera-disena-una-suite-de-su-hotel-familiar-por-1111-dolares-la-noche.html
la,88,Paz vega retrata la violencia de género en la película 'Rita',"La actriz debuta como directora con esta película, que ha presentado en 
Valladolid. Una cinta participada por RTVE, que se estrena el 25 de...",hace 1 hora,RTVE.es,https://www.rtve.es/noticias/20241021/paz-vega-retrata-violencia-machista-desde-mirada-inocente-nina-7-anos-rita/16295790.shtml
la,89,"Precio de la luz hoy, lunes 21 de octubre, por horas: ¿Cuándo es más barata 
y más cara?","Hoy, lunes 21 de octubre de 2024, la luz sube un 109% al situarse en los 
93,63 euros el megavatio hora (MWh) frente a los 44,66 euros de...",hace 4 horas,El Mundo,https://www.elmundo.es/como/2024/10/21/6715323de9cf4a7b3e8b4573.html
la,90,"Un edificio flexible que deja entrar la naturaleza para el Centro de Arte 
Moderno Gulbenkian, en Lisboa","La reciente ampliación de las salas y la renovación de los jardines del CAM 
dejan que la luz natural entre a raudales al interior de este...",hace 5 horas,EL PAÍS,https://elpais.com/elviajero/2024-10-21/un-edificio-flexible-que-deja-entrar-la-naturaleza-para-el-centro-de-arte-moderno-gulbenkian-en-lisboa.html
la,91,"El fraude de la basura de Estepa causó un agujero de casi 600.000 euros en 
el Consorcio de Medio Ambiente","Un informe de la Intervención General de la Junta de Andalucía enumera 
todas las facturas que pagó la entidad que aglutina a los municipios...",hace 3 horas,ABC,https://www.abc.es/sevilla/provincia/fraude-basura-estepa-causo-perjuicio-600000-euros-20241021211736-nts.html
la,92,Acampada frente al Ayuntamiento de Valencia en protesta por la vivienda,"Varias decenas de personas, que participaron en la manifestación del sábado 
en Valencia por una vivienda digna, han acampado frente al...",hace 2 horas,RTVE.es,https://www.rtve.es/noticias/20241021/decenas-personas-acampan-frente-ayuntamiento-valencia-protesta-vivienda/16295964.shtml
la,93,"Empieza la instalación del nuevo viaducto ferroviario de Mascarat y de la 
línea 9 del TRAM entre Benidorm y Dé","El conseller de Medio Ambiente, Infraestructuras y Territorio, Vicente 
Martínez Mus, asistía al inicio de los trabajos, de un proyecto que...",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/marina-baixa/noticias/empieza-instalacion-nuevo-viaducto-ferroviario-mascarat-linea-9-tram-benidorm-denia_202410216715fd78e2e54f0001877387.html
la,94,CAMPAÑA DE OSALAN EN LA SEMANA EUROPEA DE SEGURIDAD Y SALUD EN EL TRABAJO,"Osalan presenta la nueva campaña de sensibilización sobre prevención de 
riesgos laborales que va a llevar a cabo, en el marco de la Semana...",hace 2 horas,Irekia,https://www.irekia.euskadi.eus/es/news/96471-campana-osalan-semana-europea-seguridad-salud-trabajo
la,95,La Perseverancia de Bogotá busca la cura definitiva contra el hampa,"El tradicional barrio obrero experimenta un cambio: delincuencia por 
turismo comunitario. Los robos caen 26% en la primera mitad del año.",hace 5 horas,EL PAÍS,https://elpais.com/america-colombia/2024-10-21/la-perseverancia-de-bogota-busca-la-cura-definitiva-contra-el-hampa.html
la,96,El sector cultural denuncia la persecución de la extrema derecha,"Aumentan los conflictos fuera del escenario para los creadores teatrales, 
que están siendo atacados por ideólogos políticos de extrema...",hace 3 horas,Euronews.com,https://es.euronews.com/cultura/2024/10/21/los-artistas-atacados-por-la-extrema-derecha-el-sector-denuncia-despidos-por-razones-ideol
la,97,Los supervivientes abusos sexuales en la Iglesia de Madrid,"""No queremos pasar página"" es el lema elegido por los supervivientes para 
la ceremonia del lunes en la Catedral; En el acto se leerán los...",hace 3 horas,RTVE.es,https://www.rtve.es/noticias/20241021/supervivientes-abusos-sexuales-iglesia-madrid-preparan-acto-reparacion/16293716.shtml
la,98,"Bienvenidos al único trastero en venta de la Gran Vía: esconde un piso de 
10 metros por 165.000 euros","Miércoles. 10.30 de la mañana. — Buenos días, le llamaba para interesarme 
por el piso de Gran Vía 17, el de 165.000 euros.",hace 5 horas,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/bienvenidos-al-unico-trastero-en-venta-de-la-gran-via-esconde-un-piso-de-10-metros-por-165000-euros.html
la,99,"Huracán Oscar: el ciclón toca tierra en Cuba con vientos de 130 kilómetros 
por hora en medio de una crisis eléctrica que tiene a la isla sin luz","El huracán Oscar tocó tierra en Cuba en la tarde de este domingo antes de 
perder fuerza y convertirse en una tormenta tropical mientras se...",hace 3 horas,BBC,https://www.bbc.com/mundo/articles/ce8d7pl27deo
la,100,Cultura construyó fuera de la ley el despacho libre de amianto del ministro,"Urtasun, obligado a declarar la «nulidad de pleno derecho» por la 
realización de unas obras irregulares.",hace 6 horas,ABC,https://www.abc.es/cultura/cultura-construyo-ley-despacho-libre-amianto-ministro-20241021040436-nt.html
la,101,"El plan del Gobierno para el crecimiento económico: agilizar la regulación 
de migrantes y facilitar que homologuen sus títulos","El Gobierno ultima un cambio del reglamento de la ley de extranjería que 
agilizará la regulación de decenas de miles de inmigrantes que ya...",hace 4 horas,EL PAÍS,https://elpais.com/expres/2024-10-21/el-plan-del-gobierno-para-el-crecimiento-economico-agilizar-la-regulacion-de-migrantes-y-facilitar-que-homologuen-sus-titulos.html
la,102,América Latina saca músculo en la cumbre de la biodiversidad mundial,"La región tiene el 60% de diversidad biológica del mundo y ecosistemas 
clave como la Amazonia, los páramos o los corales del Caribe,...",hace 5 horas,EL PAÍS,https://elpais.com/america-futura/2024-10-21/america-latina-saca-musculo-en-la-cumbre-de-la-biodiversidad-mundial.html
la,103,Miles de georgianos participan en una marcha a favor de la UE,"El mitin se celebra justo una semana antes de las elecciones parlamentarias 
del 26 de octubre, que se consideran un indicador de si Georgia...",hace 2 horas,Euronews.com,https://es.euronews.com/my-europe/2024/10/21/miles-de-georgianos-se-unen-a-la-marcha-pro-ue-en-tiflis-antes-de-las-elecciones-de-la-pro
source,1,"La sucesión de Tim Cook (II): John Ternus, el gran favorito","Vicepresidente Senior de Ingeniería de Hardware desde 2021. Clave en el 
desarrollo de productos icónicos como iPhone, iPad y Mac.",hace 56 minutos,Xataka,https://www.xataka.com/empresas-y-economia/sucesion-tim-cook-ii-john-ternus-gran-favorito
source,2,"Conflicto en Oriente Próximo, en directo | Un enviado de EE UU viaja este 
lunes a Beirut para mediar un alto el fuego entre Israel y Hezbolá","Israel pide como condición para la tregua que sus tropas “participen 
activamente” para evitar que la milicia chií se rearme,...",EN TIEMPO REAL,EL PAÍS,https://elpais.com/internacional/2024-10-21/conflicto-en-oriente-proximo-en-directo.html
source,3,"Cada vez que se lanza una IA open source se compara con GPT-4 y se celebra 
mucho en el mundo del...","La inteligencia artificial ha marcado un antes y un después en la vida de 
muchas personas. Ya es raro encontrar a alguien que no sepa lo que...",hace 16 horas,Genbeta,https://www.genbeta.com/a-fondo/cada-vez-que-se-lanza-ia-open-source-se-compara-gpt-4-se-celebra-mucho-mundo-desarrollo-sirven
source,4,El mejor once de los últimos diez años de la Premier League,"Desde su llegada de la mano de Sir Alex Ferguson, se convirtió en un 
futbolista imprescindible para todos los entrenadores en los 'red...",Hace 1 día,Diario AS,https://as.com/futbol/fotorrelato/el-mejor-once-de-los-ultimos-diez-anos-de-la-premier-league-f/
source,5,A Ucrania le faltan soldados para frenar a Rusia,"Los militares ucranios en el frente de Kurájove aseguran que el número de 
tropas se ha reducido drásticamente, un contratiempo peor que la...",hace 5 horas,EL PAÍS,https://elpais.com/internacional/2024-10-21/a-ucrania-le-faltan-soldados-para-frenar-a-rusia.html
source,6,"Análisis de los mejores auriculares de 2024 por menos de 100 euros: calidad 
de sonido, cancelación...","A veces, elegir un dispositivo es un dolor de cabeza. Cada vez hay más 
modelos, más marcas y todas parecen ser de muy buena calidad.",hace 15 horas,Xataka,https://www.xataka.com/wearables/analisis-mejores-auriculares-2024-100-euros-calidad-sonido-cancelacion-activa-bateria-diseno-microfono-a-prueba
source,7,"Stonehenge tiene dos ""primos"" cuya función ha sido un misterio durante 
miles de años. Uno que acabamos...","En 1998 encontraron dos Stonehenge hechos de madera en una playa británica, 
y ahora ya creemos saber para qué servía...",hace 16 horas,Xataka,https://www.xataka.com/magnet/stonehenge-tiene-dos-primos-cuya-funcion-ha-sido-misterio-durante-miles-anos-uno-que-acabamos-resolver
source,8,"Unas 10.000 personas vuelven a salir a la calle en Canarias para protestar 
contra el turismo masivo","Las manifestaciones se celebran en los principales puntos turísticos de las 
islas, con menor repercusión que las del 20 de abril.",hace 18 horas,EL PAÍS,https://elpais.com/economia/2024-10-20/unas-9000-personas-vuelven-a-salir-a-la-calle-en-canarias-para-protestar-contra-el-turismo-masivo.html
source,9,"Alguien ha abierto la tumba de un gladiador romano. No había gladiador, 
pero sí otras 12 personas dentro","Las tumbas son, posiblemente, uno de los tesoros más importantes de nuestra 
historia. Son cápsulas del tiempo que nos permiten averiguar...",hace 17 horas,Xataka,https://www.xataka.com/investigacion/apertura-tumba-gladiador-romano-caja-sorpresas-no-habia-gladiador-otras-12-personas-dentro
source,10,"Unas 600 personas se manifiestan en Ripoll contra las políticas de la 
‘ultra’ Sílvia Orriols","La protesta ha transcurrido sin incidentes y bajo la atenta mirada de la 
líder de Aliança Catalana.",hace 18 horas,EL PAÍS,https://elpais.com/espana/catalunya/2024-10-20/unas-600-personas-se-manifiestan-en-ripoll-contra-las-politicas-de-la-ultra-silvia-orriols.html
source,11,"En su reconversión, las marcas de superdeportivos ya no fabrican solo 
coches: ahora construyen edificios...","Si en algún momento jugaste a 'Gran Turismo 3', seguramente el Pagani Zonda 
C12S sea uno de tus coches fetiche. También, controlar un Pagani...",hace 19 horas,Xataka,https://www.xataka.com/ingenieria-y-megaconstrucciones/su-reconversion-marcas-superdeportivos-no-fabrican-solo-coches-ahora-construyen-edificios-lujo
source,12,"Llevamos años tratando de responder a la pregunta ""de dónde vienen los 
meteoritos"". Y es más difícil de...","Hemos pasado de conocer el origen del 6% de los meteoritos descubiertos a 
saber de la procedencia del 90%. Corte Meteoritos Origen Edit.",hace 20 horas,Xataka,https://www.xataka.com/espacio/donde-vienen-meteoritos-respuesta-no-sencilla-como-parece
source,13,"Unió de Pagesos, el ‘lobby’ más activo ante la Generalitat","El registro público de grupos de interés recoge, durante la pasada 
legislatura, 39.200 encuentros entre altos cargos y 7.200 entidades.",Hace 1 día,EL PAÍS,https://elpais.com/espana/catalunya/2024-10-20/unio-de-pagesos-el-lobby-mas-activo-ante-la-generalitat.html
source,14,El éxito del ‘reframe’ de Ayuso,"A cada problema, a cada crítica, a cada ataque, la presidenta madrileña y 
su equipo logran encontrar una manera no solo de repeler la...",Hace 1 día,EL PAÍS,https://elpais.com/espana/2024-10-20/el-exito-del-reframe-de-ayuso.html
source,15,"El futuro de la Copa del América en Barcelona: un ‘moltes gràcies’ y muchas 
incógnitas","El campeón neozelandés alaba la predisposición de las administraciones 
catalanas, pero el Ayuntamiento quiere cambiar las condiciones para...",Hace 1 día,EL PAÍS,https://elpais.com/espana/catalunya/2024-10-20/el-futuro-de-la-copa-del-america-en-barcelona-un-moltes-gracies-y-muchas-incognitas.html
source,16,La moda se enamora de los chicos buenos,"Los nuevos chicos favoritos de la moda de lujo son tan sensibles y 
emocionales que hasta se ha inventado para ellos un apelativo de género...",Hace 1 día,EL PAÍS,https://elpais.com/eps/2024-10-20/la-moda-se-enamora-de-los-chicos-buenos.html
source,17,"En Madrid, el lujo es exclusivo o no funciona","Mad Gourmets, principal inquilino del 'food hall' de Galerías Canalejas, se 
ha declarado en concurso de acreedores tras multiplicar sus...",Hace 2 días,EL PAÍS,https://elpais.com/espana/madrid/2024-10-19/en-madrid-el-lujo-es-exclusivo-o-no-funciona.html
source,18,El Madrid resuelve a la antigua contra el Celta,"Enredado con un nuevo esquema, el equipo de Ancelotti se impone a un gran 
rival apoyado en el acierto del portero y en la pegada de Mbappé y...",Hace 1 día,EL PAÍS,https://elpais.com/deportes/futbol/2024-10-19/el-madrid-resuelve-a-la-antigua-contra-el-celta.html
source,19,"Miles de personas claman contra el coste de la vivienda y el crecimiento 
desmesurado de Valencia","La ciudad de Valencia tiene más de 800.000 habitantes, pero su oferta 
habitacional se limita a 150 viviendas de obra nueva en venta,...",Hace 1 día,EL PAÍS,https://elpais.com/espana/comunidad-valenciana/2024-10-19/miles-de-personas-claman-contra-el-crecimiento-desmesurado-de-valencia.html
source,20,"Los secretos del gran editor alemán de Suhrkamp: “Querido Mario, ¡Carmen 
Balcells es un dolor de cabeza!”","La venta de la editorial marca un fin de época en Alemania mientras se 
publican miles de jugosos informes y nuevas cartas del fallecido pope...",Hace 1 día,EL PAÍS,https://elpais.com/cultura/2024-10-20/los-secretos-del-gran-editor-aleman-de-suhrkamp-querido-mario-carmen-balcells-es-un-dolor-de-cabeza.html
source,21,"Meloni desafía a los jueces y sigue adelante con su plan de deportaciones a 
Albania","El Gobierno italiano prevé un nuevo decreto para intentar nuevos traslados. 
Ataca a la magistratura, a la que acusa de invadir el terreno de...",Hace 1 día,EL PAÍS,https://elpais.com/internacional/2024-10-20/meloni-desafia-a-los-jueces-y-sigue-adelante-con-su-plan-de-deportaciones-a-albania.html
source,22,"Seis años después de su inauguración, hemos vuelto a la tienda de Amazon Go 
de Seattle sin cajas ni...","Hace seis años desde que publicamos en Xataka nuestra primera experiencia 
en una tienda Amazon Go, la que no tiene cajeros humanos ni cajas...",hace 23 horas,Xataka,https://www.xataka.com/empresas-y-economia/revisitamos-tienda-amazon-go-seattle-cajeros-cajas-comodidad-tiene-precio-no-solo-dinero
source,23,"A este usuario no le convencían las DSLR tradicionales. Así que se hizo una 
para él y ha publicado el...","Para qué me voy a comprar una cámara DSLR si me puedo hacer la mía propia? 
No es una pregunta que la mayoría de los mortales nos planteemos,...",Hace 1 día,Xataka,https://www.xataka.com/fotografia-y-video/a-este-usuario-no-le-convencian-dslr-tradicionales-asi-que-se-hizo-para-ha-publicado-proyecto-como-open-source
source,24,"La Fiscalía Europea investiga a 104 agricultores en Andalucía por un fraude 
masivo de ayudas de la PAC","Un empresario y exconcejal del PP en Écija lideraba una trama de cinco 
personas, imputados como los agricultores por falsedad y un fraude de...",Hace 2 días,EL PAÍS,https://elpais.com/espana/2024-10-19/la-fiscalia-europea-investiga-a-104-agricultores-en-andalucia-por-un-fraude-masivo-de-ayudas-de-la-pac.html
source,25,"Nadal, Djokovic y un desvirtuado epílogo de la edad de oro","El serbio vence al español en una desequilibrada exhibición en Riad (6-2 y 
7-6(5), después de casi dos décadas de enfrentamientos al límite...",Hace 1 día,EL PAÍS,https://elpais.com/deportes/tenis/2024-10-19/nadal-djokovic-y-un-desvirtuado-epilogo-de-la-edad-de-oro.html
